datetime,open,high,low,close,volume,null
2025-05-19T09:15:00+05:30,109.01,110.97,109.01,109.64,8254,0
2025-05-19T09:16:00+05:30,109.9,109.95,109.63,109.95,846,0
2025-05-19T09:17:00+05:30,109.98,110.15,109.98,110.01,4201,0
2025-05-19T09:18:00+05:30,110.01,110.1,110.01,110.01,1886,0
2025-05-19T09:19:00+05:30,110.1,110.1,110.09,110.09,901,0
2025-05-19T09:20:00+05:30,110.09,110.19,110.09,110.19,3593,0
2025-05-19T09:21:00+05:30,110.01,110.15,109.76,109.77,9673,0
2025-05-19T09:22:00+05:30,109.78,110.14,109.78,110.14,2494,0
2025-05-19T09:23:00+05:30,110.15,110.19,110.04,110.18,593,0
2025-05-19T09:24:00+05:30,110.04,110.08,110.04,110.08,51,0
2025-05-19T09:25:00+05:30,110.19,110.2,110.0,110.07,331,0
2025-05-19T09:26:00+05:30,110.07,110.16,110.06,110.08,4469,0
2025-05-19T09:27:00+05:30,110.14,110.18,110.09,110.14,3492,0
2025-05-19T09:28:00+05:30,110.14,110.14,110.14,110.14,527,0
2025-05-19T09:29:00+05:30,110.14,110.14,110.08,110.13,4510,0
2025-05-19T09:30:00+05:30,110.11,110.24,110.11,110.24,2240,0
2025-05-19T09:31:00+05:30,110.24,110.35,110.24,110.35,6654,0
2025-05-19T09:32:00+05:30,110.35,110.35,110.28,110.32,179,0
2025-05-19T09:33:00+05:30,110.29,110.32,110.27,110.27,295,0
2025-05-19T09:34:00+05:30,110.32,110.32,110.24,110.28,30,0
2025-05-19T09:35:00+05:30,110.24,110.26,110.02,110.21,8607,0
2025-05-19T09:36:00+05:30,110.2,110.2,110.07,110.13,132,0
2025-05-19T09:37:00+05:30,110.12,110.13,110.07,110.1,296,0
2025-05-19T09:38:00+05:30,110.0,110.06,109.9,109.9,3154,0
2025-05-19T09:39:00+05:30,109.9,109.95,109.85,109.85,398,0
2025-05-19T09:40:00+05:30,109.9,109.9,109.85,109.87,228,0
2025-05-19T09:41:00+05:30,109.9,109.9,109.87,109.9,1120,0
2025-05-19T09:42:00+05:30,109.9,109.95,109.9,109.95,4161,0
2025-05-19T09:43:00+05:30,109.96,110.1,109.96,110.1,491,0
2025-05-19T09:44:00+05:30,110.07,110.1,110.04,110.04,116,0
2025-05-19T09:45:00+05:30,110.04,110.1,109.97,110.08,56,0
2025-05-19T09:46:00+05:30,110.02,110.06,110.0,110.06,48,0
2025-05-19T09:47:00+05:30,110.06,110.15,110.06,110.08,4963,0
2025-05-19T09:48:00+05:30,110.07,110.11,110.06,110.08,1565,0
2025-05-19T09:49:00+05:30,110.1,110.1,110.1,110.1,186,0
2025-05-19T09:50:00+05:30,110.09,110.1,110.03,110.04,635,0
2025-05-19T09:51:00+05:30,110.09,110.1,110.04,110.09,657,0
2025-05-19T09:52:00+05:30,110.0,110.06,110.0,110.02,528,0
2025-05-19T09:53:00+05:30,110.02,110.04,109.96,109.96,145,0
2025-05-19T09:54:00+05:30,109.98,110.05,109.98,110.05,310,0
2025-05-19T09:55:00+05:30,110.05,110.07,109.99,109.99,151,0
2025-05-19T09:56:00+05:30,109.93,109.99,109.93,109.98,13,0
2025-05-19T09:57:00+05:30,109.95,110.01,109.93,110.0,112,0
2025-05-19T09:58:00+05:30,110.0,110.0,109.97,109.97,66,0
2025-05-19T09:59:00+05:30,109.97,110.02,109.95,109.97,132,0
2025-05-19T10:00:00+05:30,109.99,110.05,109.97,109.98,1176,0
2025-05-19T10:01:00+05:30,109.98,110.02,109.95,110.02,667,0
2025-05-19T10:02:00+05:30,110.02,110.08,109.96,110.06,2596,0
2025-05-19T10:03:00+05:30,110.08,110.11,110.03,110.11,1113,0
2025-05-19T10:04:00+05:30,110.11,110.16,110.11,110.15,437,0
2025-05-19T10:05:00+05:30,110.15,110.17,110.09,110.16,370,0
2025-05-19T10:06:00+05:30,110.16,110.17,110.08,110.17,759,0
2025-05-19T10:07:00+05:30,110.17,110.18,110.12,110.18,329,0
2025-05-19T10:08:00+05:30,110.18,110.2,110.17,110.2,158,0
2025-05-19T10:09:00+05:30,110.2,110.2,110.16,110.2,88,0
2025-05-19T10:10:00+05:30,110.2,110.25,110.17,110.22,2609,0
2025-05-19T10:11:00+05:30,110.22,110.22,110.15,110.15,491,0
2025-05-19T10:12:00+05:30,110.15,110.17,110.11,110.12,425,0
2025-05-19T10:13:00+05:30,110.12,110.12,110.12,110.12,571,0
2025-05-19T10:14:00+05:30,110.12,110.14,110.08,110.14,2325,0
2025-05-19T10:15:00+05:30,110.14,110.18,110.1,110.14,164,0
2025-05-19T10:16:00+05:30,110.14,110.18,110.12,110.18,31,0
2025-05-19T10:17:00+05:30,110.18,110.2,110.17,110.18,245,0
2025-05-19T10:18:00+05:30,110.2,110.2,110.19,110.19,208,0
2025-05-19T10:19:00+05:30,110.13,110.15,110.13,110.15,50,0
2025-05-19T10:20:00+05:30,110.09,110.15,110.08,110.15,144,0
2025-05-19T10:21:00+05:30,110.15,110.15,110.1,110.15,958,0
2025-05-19T10:22:00+05:30,110.15,110.17,110.15,110.17,1393,0
2025-05-19T10:23:00+05:30,110.19,110.2,110.18,110.2,2906,0
2025-05-19T10:24:00+05:30,110.2,110.2,110.17,110.2,266,0
2025-05-19T10:25:00+05:30,110.2,110.2,110.15,110.15,1171,0
2025-05-19T10:26:00+05:30,110.17,110.17,110.1,110.12,30,0
2025-05-19T10:27:00+05:30,110.1,110.1,110.0,110.04,231,0
2025-05-19T10:28:00+05:30,110.05,110.05,110.05,110.05,10,0
2025-05-19T10:29:00+05:30,110.06,110.06,110.06,110.06,115,0
2025-05-19T10:30:00+05:30,110.06,110.14,110.0,110.14,6493,0
2025-05-19T10:31:00+05:30,110.07,110.09,110.07,110.09,110,0
2025-05-19T10:32:00+05:30,110.1,110.13,110.04,110.13,74,0
2025-05-19T10:33:00+05:30,110.11,110.13,110.04,110.11,78,0
2025-05-19T10:34:00+05:30,110.11,110.11,110.1,110.1,25,0
2025-05-19T10:35:00+05:30,110.1,110.1,110.08,110.09,25,0
2025-05-19T10:36:00+05:30,110.09,110.09,110.02,110.02,39,0
2025-05-19T10:37:00+05:30,110.09,110.1,110.03,110.09,243,0
2025-05-19T10:38:00+05:30,110.03,110.07,110.0,110.0,77,0
2025-05-19T10:39:00+05:30,110.0,110.0,110.0,110.0,64,0
2025-05-19T10:40:00+05:30,110.04,110.05,110.0,110.05,194,0
2025-05-19T10:41:00+05:30,110.05,110.06,110.05,110.06,1854,0
2025-05-19T10:42:00+05:30,110.06,110.06,110.0,110.0,192,0
2025-05-19T10:43:00+05:30,110.0,110.0,110.0,110.0,100,0
2025-05-19T10:44:00+05:30,110.03,110.03,110.0,110.0,1059,0
2025-05-19T10:45:00+05:30,110.0,110.0,110.0,110.0,56,0
2025-05-19T10:46:00+05:30,110.0,110.03,110.0,110.03,208,0
2025-05-19T10:47:00+05:30,110.03,110.03,110.03,110.03,0,0
2025-05-19T10:48:00+05:30,110.0,110.0,109.95,110.0,271,0
2025-05-19T10:49:00+05:30,110.0,110.03,110.0,110.03,1014,0
2025-05-19T10:50:00+05:30,110.03,110.03,109.99,110.0,1060,0
2025-05-19T10:51:00+05:30,110.0,110.01,110.0,110.01,763,0
2025-05-19T10:52:00+05:30,109.99,110.06,109.99,110.06,7795,0
2025-05-19T10:53:00+05:30,110.08,110.1,110.03,110.1,396,0
2025-05-19T10:54:00+05:30,110.11,110.11,110.11,110.11,25,0
2025-05-19T10:55:00+05:30,110.11,110.11,110.11,110.11,8,0
2025-05-19T10:56:00+05:30,110.11,110.11,110.06,110.06,116,0
2025-05-19T10:57:00+05:30,110.1,110.11,110.08,110.11,1754,0
2025-05-19T10:58:00+05:30,110.11,110.12,110.11,110.12,1430,0
2025-05-19T10:59:00+05:30,110.12,110.12,110.09,110.09,11,0
2025-05-19T11:00:00+05:30,110.12,110.15,110.09,110.14,478,0
2025-05-19T11:01:00+05:30,110.14,110.14,110.06,110.13,455,0
2025-05-19T11:02:00+05:30,110.13,110.2,110.13,110.2,103,0
2025-05-19T11:03:00+05:30,110.2,110.2,110.18,110.2,315,0
2025-05-19T11:04:00+05:30,110.2,110.25,110.18,110.25,7850,0
2025-05-19T11:05:00+05:30,110.25,110.27,110.25,110.27,893,0
2025-05-19T11:06:00+05:30,110.27,110.27,110.24,110.25,295,0
2025-05-19T11:07:00+05:30,110.25,110.25,110.25,110.25,269,0
2025-05-19T11:08:00+05:30,110.23,110.23,110.16,110.16,132,0
2025-05-19T11:09:00+05:30,110.22,110.24,110.18,110.24,369,0
2025-05-19T11:10:00+05:30,110.24,110.24,110.17,110.22,300,0
2025-05-19T11:11:00+05:30,110.22,110.22,110.15,110.15,387,0
2025-05-19T11:12:00+05:30,110.2,110.2,110.13,110.19,409,0
2025-05-19T11:13:00+05:30,110.19,110.19,110.11,110.16,421,0
2025-05-19T11:14:00+05:30,110.11,110.15,110.08,110.14,260,0
2025-05-19T11:15:00+05:30,110.16,110.16,110.13,110.13,55,0
